4424130918|4,875,523,350,64,|245,429,412,126,2,|Win,Fail,
4397498728|429,27,163,80,412,|432,69,141,134,62,|Fail,Win,
4362477929|76,236,516,81,43,|39,104,517,523,111,|Fail,Win,
4426367340|39,62,43,48,134,|64,350,84,120,81,|Win,Fail,
4418625903|245,350,498,4,62,|142,517,120,523,412,|Win,Fail,
4379525488|54,104,3,223,523,|134,875,62,203,145,|Win,Fail,
4352614772|555,429,60,126,81,|84,875,134,523,223,|Fail,Win,
4421722484|7,3,110,62,76,|114,43,875,48,157,|Fail,Win,
4402356605|266,104,117,110,235,|157,875,76,236,68,|Fail,Win,
4397408638|133,412,76,126,523,|516,53,134,142,104,|Fail,Win,
4425949567|81,43,48,39,142,|429,76,875,236,58,|Fail,Win,
4399055232|117,157,39,432,64,|268,58,76,81,43,|Fail,Win,
4388438402|432,142,60,81,114,|23,4,64,523,117,|Fail,Win,
4424515970|516,43,9,81,80,|28,61,58,350,523,|Fail,Win,
4398719366|119,412,236,246,76,|134,48,21,39,350,|Win,Fail,
4389011850|62,412,69,60,236,|104,429,875,134,82,|Win,Fail,
4388381072|44,79,13,429,875,|62,84,350,523,58,|Win,Fail,
4435960210|134,78,120,235,157,|523,3,48,126,7,|Fail,Win,
4360864163|236,91,76,81,43,|64,254,523,875,7,|Win,Fail,
4401209764|517,421,81,53,41,|350,21,112,245,62,|Fail,Win,
4396155300|145,7,203,412,126,|43,134,62,76,81,|Fail,Win,
4347789735|96,126,44,157,104,|142,8,110,432,48,|Fail,Win,
4425990567|81,350,245,3,266,|432,421,134,39,236,|Fail,Win,
4356522409|523,68,245,236,64,|141,429,154,875,81,|Fail,Win,
4407550378|517,21,43,4,421,|62,44,38,64,523,|Fail,Win,
4407419309|235,238,517,236,81,|421,43,110,85,3,|Fail,Win,
4356211119|62,48,134,111,157,|110,82,432,64,517,|Fail,Win,
4393042353|245,236,80,25,81,|72,18,117,84,875,|Fail,Win,
4394230201|76,80,134,412,429,|44,42,64,523,92,|Fail,Win,
4403192252|38,134,12,104,126,|43,39,429,59,84,|Win,Fail,
4427612617|412,523,60,58,142,|48,145,14,238,27,|Fail,Win,
4417995233|81,350,126,76,7,|236,142,875,157,412,|Win,Fail,
4376158689|134,91,60,875,164,|81,126,245,56,497,|Fail,Win,
4427227617|89,523,104,117,266,|145,421,875,245,111,|Win,Fail,
4427211236|245,157,58,79,55,|134,3,122,62,517,|Win,Fail,
4410794477|429,43,235,104,134,|246,76,236,81,350,|Fail,Win,
4431962615|203,58,4,350,523,|26,48,81,875,236,|Fail,Win,
4293755384|875,126,523,30,201,|145,3,104,111,58,|Win,Fail,
4380647929|126,421,517,412,51,|76,266,518,429,3,|Fail,Win,
4415521275|48,875,81,223,4,|58,76,238,412,429,|Fail,Win,
4352426491|235,141,69,134,62,|81,43,61,875,104,|Win,Fail,
4260995585|110,412,64,517,57,|122,12,7,523,59,|Fail,Win,
4364911106|236,43,81,58,76,|3,145,875,126,104,|Win,Fail,
4422451716|875,429,157,266,76,|235,104,3,111,516,|Win,Fail,
4274684443|43,350,60,81,266,|84,523,58,517,432,|Win,Fail,
4389061149|7,12,58,60,22,|875,142,76,523,89,|Win,Fail,
4287291935|432,104,875,134,429,|111,64,7,523,86,|Win,Fail,
4372660771|126,523,89,3,2,|134,48,432,4,236,|Fail,Win,
4358758950|42,432,134,875,517,|126,235,7,223,48,|Fail,Win,
4388594214|91,145,875,107,8,|235,64,57,126,7,|Fail,Win,
4430242353|517,238,21,875,76,|104,22,134,516,80,|Fail,Win,
4379730494|126,9,127,429,412,|4,516,235,203,223,|Fail,Win,
4402299462|58,76,57,101,110,|412,104,7,202,36,|Win,Fail,
4320576089|21,7,2,555,429,|62,3,60,18,110,|Fail,Win,
4281147994|24,91,60,110,412,|44,429,875,113,56,|Fail,Win,
4355777116|3,875,161,141,266,|55,235,57,429,421,|Fail,Win,
4395352673|104,145,134,875,62,|81,43,245,64,24,|Win,Fail,
4427620967|57,4,421,429,875,|157,39,79,43,523,|Win,Fail,
4372136553|516,59,68,497,21,|45,2,126,429,555,|Fail,Win,
4408091241|48,82,111,21,134,|41,245,236,875,429,|Fail,Win,
4235641452|111,86,76,39,22,|7,64,523,126,412,|Fail,Win,
4388422253|223,39,235,7,104,|81,76,432,134,62,|Fail,Win,
4404896364|201,20,157,84,22,|48,523,350,516,3,|Fail,Win,
4388078188|43,58,3,81,76,|432,134,266,56,203,|Fail,Win,
4290609778|104,3,235,875,82,|38,59,81,57,432,|Win,Fail,
4381368955|21,517,7,875,421,|117,523,84,48,201,|Win,Fail,
4382835327|24,238,523,60,350,|164,64,3,875,429,|Fail,Win,
4361110144|21,429,350,48,245,|523,412,268,203,126,|Win,Fail,
4382720642|39,245,62,875,235,|3,81,64,57,7,|Win,Fail,
4413244038|236,235,57,60,62,|81,58,163,142,350,|Win,Fail,
4364010119|7,21,350,266,104,|78,122,81,134,203,|Win,Fail,
4392886920|517,43,119,105,62,|111,58,4,421,429,|Win,Fail,
4376117901|81,266,76,56,497,|79,223,110,875,518,|Win,Fail,
4387881618|3,106,64,62,429,|236,245,54,80,43,|Win,Fail,
4431102617|76,126,201,81,56,|350,4,523,516,64,|Fail,Win,
4362519204|134,145,89,64,84,|21,111,238,60,126,|Fail,Win,
4316947111|62,80,110,111,79,|412,28,517,18,24,|Win,Fail,
4434707126|43,110,58,266,76,|421,517,81,134,432,|Win,Fail,
4394279615|412,516,64,7,523,|875,81,104,43,127,|Fail,Win,
4344169155|60,236,58,110,223,|133,13,56,875,429,|Win,Fail,
4352000709|412,21,56,62,517,|91,523,350,48,68,|Fail,Win,
4377690823|43,114,21,246,60,|350,81,58,3,64,|Win,Fail,
4356825801|235,58,245,875,64,|114,523,80,53,517,|Fail,Win,
4395942606|875,245,246,145,39,|201,236,81,126,28,|Fail,Win,
4421837518|104,517,523,3,412,|245,62,875,203,235,|Win,Fail,
4393124563|875,58,104,523,105,|157,245,62,81,412,|Fail,Win,
4433863381|53,62,134,875,119,|56,161,432,105,104,|Win,Fail,
4362363607|142,412,429,141,57,|523,131,12,80,104,|Fail,Win,
4414530263|58,81,141,223,4,|60,145,80,875,84,|Fail,Win,
4310049500|68,104,39,350,21,|64,412,81,134,236,|Fail,Win,
4426040032|30,236,238,74,235,|81,43,68,141,84,|Fail,Win,
4297597665|235,223,517,60,62,|350,106,21,113,134,|Win,Fail,
4357898991|412,523,78,236,517,|111,42,60,21,126,|Fail,Win,
4406764271|104,3,54,429,412,|142,126,421,523,111,|Win,Fail,
4384875247|8,245,111,145,236,|41,104,25,68,51,|Win,Fail,
4393091832|58,38,113,81,432,|412,7,62,60,21,|Win,Fail,
4405936890|412,105,64,39,523,|111,134,62,81,76,|Win,Fail,
4282827514|82,7,2,432,22,|517,114,164,68,74,|Win,Fail,
4420256509|20,117,62,145,43,|126,81,350,60,4,|Fail,Win,
4402422525|127,104,126,21,111,|236,25,69,421,429,|Win,Fail,
4317053693|875,412,498,236,245,|85,126,53,517,523,|Win,Fail,
4431749890|134,203,62,429,875,|120,412,21,104,4,|Fail,Win,
4401292040|350,81,134,104,41,|64,57,429,61,432,|Win,Fail,
4372620040|111,421,245,161,236,|555,134,64,68,126,|Win,Fail,
4429439756|13,429,64,80,82,|62,4,421,22,223,|Win,Fail,
4364722959|89,523,39,142,60,|21,201,245,236,126,|Win,Fail,
4362208017|105,111,134,48,126,|236,8,223,202,75,|Win,Fail,
4436239121|43,81,64,38,875,|84,85,22,2,201,|Win,Fail,
4429579025|104,429,412,236,61,|76,80,145,111,39,|Fail,Win,
4429546261|104,134,350,31,81,|432,76,110,4,164,|Fail,Win,
4390798101|412,6,21,39,163,|64,3,429,157,875,|Win,Fail,
4374987548|203,58,429,111,7,|134,523,516,12,64,|Fail,Win,
4372046631|114,523,111,157,20,|39,81,62,43,28,|Win,Fail,
4280673066|68,21,201,517,126,|3,875,48,111,110,|Fail,Win,
4369597236|518,104,523,235,57,|64,127,96,266,223,|Win,Fail,
4400579387|429,134,412,114,104,|523,432,98,203,136,|Win,Fail,
4420805444|62,875,64,7,429,|80,4,523,432,2,|Fail,Win,
4410688326|875,523,43,421,517,|81,432,82,64,103,|Win,Fail,
4388545354|76,875,62,81,238,|39,142,79,203,134,|Win,Fail,
4322329419|245,58,223,429,81,|111,163,266,80,110,|Fail,Win,
4377051980|235,113,57,90,24,|523,134,875,85,141,|Win,Fail,
4316832589|412,81,134,429,78,|523,111,28,41,7,|Fail,Win,
4434551634|875,110,76,126,350,|142,235,57,58,104,|Fail,Win,
4284703571|412,517,246,429,62,|79,523,157,86,44,|Fail,Win,
4423058265|4,523,412,875,54,|421,429,53,7,114,|Win,Fail,
4407722842|43,157,429,76,54,|114,81,432,4,64,|Fail,Win,
4410934106|62,236,245,412,21,|80,84,104,81,516,|Win,Fail,
4241720156|81,245,25,58,2,|134,236,145,421,111,|Win,Fail,
4423091039|429,13,58,875,64,|53,114,145,421,268,|Fail,Win,
4427760485|350,104,68,145,62,|81,43,58,875,245,|Win,Fail,
4431938420|80,142,76,236,523,|429,6,104,53,517,|Win,Fail,
4277732214|57,59,523,412,3,|142,64,110,126,350,|Fail,Win,
4389077883|119,875,80,163,58,|21,266,4,98,104,|Win,Fail,
4358112127|76,111,157,145,236,|82,104,89,21,4,|Fail,Win,
4429792129|62,245,246,134,497,|81,79,555,117,54,|Fail,Win,
4282909574|235,7,421,106,13,|84,110,555,38,59,|Win,Fail,
4413137803|523,412,54,7,64,|111,429,134,236,79,|Win,Fail,
4431807380|245,350,266,58,21,|84,412,523,64,126,|Fail,Win,
4386038678|62,81,104,875,3,|141,142,114,21,89,|Fail,Win,
4432036760|48,131,235,41,875,|412,64,266,429,134,|Win,Fail,
4432110495|421,142,120,157,79,|236,60,81,134,43,|Fail,Win,
4267115425|126,79,80,110,111,|238,517,81,12,84,|Fail,Win,
4333716388|523,134,111,875,82,|7,429,12,516,64,|Win,Fail,
4394328998|64,81,350,245,57,|48,523,43,84,236,|Win,Fail,
4373627817|3,64,875,223,81,|12,7,429,79,523,|Fail,Win,
4380156842|141,134,201,523,875,|61,8,238,104,12,|Win,Fail,
4377633706|62,134,111,113,58,|246,429,76,77,12,|Win,Fail,
4430259129|30,111,62,517,21,|104,120,350,523,91,|Win,Fail,
4385096643|48,134,39,67,117,|43,104,62,131,81,|Win,Fail,
4413031363|266,145,111,104,142,|157,523,412,517,516,|Fail,Win,
4421567429|412,80,429,58,60,|126,68,2,69,235,|Fail,Win,
4247282636|58,134,432,81,64,|163,80,84,523,12,|Win,Fail,
4365124556|164,238,523,43,68,|236,21,126,412,60,|Fail,Win,
4414497740|81,23,432,104,134,|203,236,114,112,43,|Win,Fail,
4357661647|875,64,516,110,38,|134,157,266,44,79,|Win,Fail,
4425180114|81,43,69,203,134,|76,58,126,875,523,|Win,Fail,
4389544917|80,64,111,84,429,|39,875,2,81,7,|Win,Fail,
4336542679|235,57,875,113,517,|246,432,60,21,41,|Win,Fail,
4241761245|2,68,69,111,523,|412,79,246,62,429,|Win,Fail,
4396196829|68,235,38,104,164,|432,875,134,429,117,|Win,Fail,
4375135198|164,350,523,60,80,|64,142,141,21,412,|Win,Fail,
4419961826|15,236,245,875,143,|98,110,62,131,157,|Win,Fail,
4410049513|79,555,67,76,523,|106,516,245,236,114,|Fail,Win,
4375208943|202,43,7,516,421,|84,432,21,3,48,|Win,Fail,
4415112179|54,110,57,104,142,|517,203,523,68,41,|Fail,Win,
4244145140|421,223,38,43,235,|134,44,64,40,29,|Fail,Win,
4317275125|122,25,38,64,110,|57,105,421,41,235,|Fail,Win,
4424836086|60,875,157,516,80,|126,3,2,42,110,|Fail,Win,
4428473335|64,21,201,126,38,|67,9,142,48,39,|Win,Fail,
4409582582|110,245,84,133,111,|79,157,58,60,246,|Win,Fail,
4385080319|555,121,81,4,164,|15,266,43,21,76,|Win,Fail,
4399465472|43,126,497,104,81,|350,117,5,145,27,|Win,Fail,
4289373183|201,54,64,127,110,|429,62,44,134,421,|Win,Fail,
4419068931|875,68,62,44,523,|98,145,245,164,24,|Win,Fail,
4350018563|126,60,81,111,238,|40,523,64,55,236,|Win,Fail,
4435371018|64,85,67,4,432,|145,875,517,111,104,|Win,Fail,
4398883853|141,38,145,53,266,|81,412,82,246,245,|Win,Fail,
4369237007|145,268,516,875,421,|40,119,24,142,76,|Fail,Win,
4376577041|22,134,875,48,223,|105,203,111,523,266,|Win,Fail,
4322337810|64,142,82,12,523,|875,517,163,110,58,|Fail,Win,
4280673306|59,62,110,432,84,|80,236,134,555,163,|Win,Fail,
4410909732|134,111,3,421,58,|62,523,126,412,245,|Fail,Win,
4359955504|126,429,59,142,412,|523,43,134,64,266,|Fail,Win,
4415251507|62,141,523,53,68,|104,29,350,142,43,|Win,Fail,
4360086589|43,5,58,7,235,|51,76,126,111,81,|Win,Fail,
4435977288|22,58,223,2,7,|412,429,64,516,3,|Win,Fail,
4420019273|7,76,39,81,12,|126,875,21,517,58,|Win,Fail,
4374119498|41,104,81,3,412,|60,157,126,142,12,|Win,Fail,
4385301577|43,81,136,57,104,|48,134,82,39,235,|Win,Fail,
4351730765|111,76,236,126,523,|53,96,104,266,134,|Fail,Win,
4373914702|516,875,68,107,429,|245,126,81,62,432,|Fail,Win,
4362003537|201,68,57,81,203,|350,517,21,126,48,|Fail,Win,
4425999441|104,429,82,84,432,|89,517,58,202,163,|Win,Fail,
4375340120|412,51,875,64,7,|48,58,350,81,134,|Fail,Win,
4392592475|142,245,412,222,126,|83,91,81,43,76,|Fail,Win,
4304299117|84,412,110,266,517,|429,58,111,421,68,|Win,Fail,
4395377781|412,62,104,134,81,|84,64,429,432,23,|Fail,Win,
4433601657|157,104,79,62,4,|56,64,29,517,350,|Fail,Win,
4423451774|114,235,245,134,429,|7,64,58,81,350,|Fail,Win,
4284605570|111,126,523,517,7,|429,516,44,134,421,|Fail,Win,
4431307907|15,58,432,236,76,|107,133,110,412,268,|Fail,Win,
4388660359|245,91,266,21,412,|236,76,58,235,57,|Win,Fail,
4422141067|75,81,350,7,104,|412,429,875,236,9,|Fail,Win,
4424590479|523,64,412,127,266,|875,429,7,203,106,|Win,Fail,
4434404499|64,43,81,517,516,|157,104,875,126,142,|Win,Fail,
4431045784|114,245,350,91,29,|517,421,81,62,89,|Fail,Win,
4399801498|106,81,126,875,7,|235,39,429,64,127,|Fail,Win,
4377117867|523,555,104,42,516,|76,412,8,21,126,|Fail,Win,
4431938734|875,134,64,126,145,|4,223,235,104,164,|Fail,Win,
4406723762|126,523,517,62,350,|44,875,48,21,134,|Win,Fail,
4370547891|517,57,141,43,81,|235,56,113,24,875,|Fail,Win,
4377584822|75,134,25,157,64,|421,202,57,131,555,|Fail,Win,
4298949814|68,59,223,81,875,|60,58,4,21,412,|Win,Fail,
4290806967|432,145,126,59,3,|2,429,7,44,62,|Fail,Win,
4357883065|78,266,134,523,497,|126,76,114,110,555,|Win,Fail,
4283008189|235,84,518,81,104,|429,141,875,266,119,|Win,Fail,
4409140413|523,58,412,104,7,|875,81,76,62,4,|Win,Fail,
4419699906|120,203,43,4,21,|62,517,39,875,523,|Win,Fail,
4397360326|81,350,58,113,517,|236,516,235,76,223,|Win,Fail,
4386604231|412,64,67,62,117,|432,78,76,81,246,|Win,Fail,
4410787014|43,81,104,57,84,|76,235,157,111,236,|Win,Fail,
4436231369|523,516,875,266,245,|134,76,58,111,157,|Win,Fail,
4424557782|122,7,119,104,412,|53,875,523,127,64,|Fail,Win,
4404602098|523,64,875,134,62,|43,81,76,246,266,|Fail,Win,
4412261619|523,126,412,245,141,|134,59,429,235,39,|Fail,Win,
4410623222|421,61,81,223,266,|59,523,89,8,62,|Win,Fail,
4244243703|875,223,110,43,134,|21,104,84,163,12,|Win,Fail,
4421829879|145,429,142,245,111,|236,134,126,89,2,|Win,Fail,
4421305590|6,523,43,48,245,|3,203,134,39,235,|Fail,Win,
4319003898|119,126,432,105,48,|58,110,266,517,497,|Fail,Win,
4385318139|142,875,523,62,76,|64,412,82,21,518,|Win,Fail,
4405224702|64,43,85,39,523,|350,56,62,76,81,|Fail,Win,
4402210048|48,43,81,142,57,|203,21,235,7,266,|Win,Fail,
4427744514|62,245,142,110,875,|236,266,429,80,163,|Fail,Win,
4397335811|236,76,516,432,81,|62,21,350,421,134,|Fail,Win,
4394198280|62,245,51,76,235,|82,60,555,412,523,|Fail,Win,
4385481997|236,64,235,57,523,|76,157,142,111,126,|Fail,Win,
4387480851|59,16,62,7,81,|43,875,523,64,134,|Fail,Win,
4414375190|157,60,58,235,266,|76,875,81,80,126,|Fail,Win,
4429645080|81,350,4,57,203,|60,62,245,429,875,|Fail,Win,
4436657441|79,62,157,80,76,|875,21,56,60,126,|Win,Fail,
4392944930|104,40,523,43,39,|81,350,48,142,84,|Win,Fail,
4374021411|58,104,523,163,43,|7,203,875,21,516,|Fail,Win,
4419544356|203,126,81,43,117,|412,523,104,516,142,|Fail,Win,
4382057765|245,56,350,81,41,|126,517,523,8,432,|Win,Fail,
4364879143|134,142,78,58,111,|268,412,81,104,126,|Win,Fail,
4318168359|518,523,201,62,104,|39,266,30,21,432,|Win,Fail,
4360930605|39,48,110,497,7,|201,236,64,21,134,|Win,Fail,
4377445683|81,412,245,57,64,|7,2,157,79,58,|Fail,Win,
4390733117|110,58,43,245,68,|117,81,104,555,62,|Fail,Win,
4360168766|235,245,57,91,126,|68,60,81,89,236,|Fail,Win,
4297016641|62,111,82,523,157,|134,432,78,81,5,|Fail,Win,
4406682949|62,412,64,134,523,|223,81,39,76,126,|Win,Fail,
4377232721|412,142,523,82,59,|74,48,157,81,53,|Fail,Win,
4388414802|89,133,81,76,240,|134,67,875,104,58,|Fail,Win,
4396483923|429,68,164,79,517,|38,875,81,92,104,|Fail,Win,
4385326420|44,157,236,104,7,|39,106,64,42,523,|Fail,Win,
4375274841|96,117,98,236,8,|432,141,82,58,81,|Fail,Win,
4420240734|246,245,114,101,81,|145,134,157,48,875,|Win,Fail,
4408657248|43,81,4,114,421,|134,235,80,27,21,|Fail,Win,
4309157217|57,104,517,432,81,|80,79,53,516,523,|Win,Fail,
4396287329|203,412,69,266,117,|48,3,350,13,81,|Win,Fail,
4320986470|235,245,266,80,51,|68,268,18,497,59,|Fail,Win,
4384556393|126,81,78,76,412,|82,64,7,429,99,|Fail,Win,
4417971578|81,111,429,76,126,|110,43,236,104,350,|Fail,Win,
4401464702|81,67,20,350,75,|64,145,3,875,85,|Fail,Win,
4409124223|236,134,39,421,555,|64,201,84,126,81,|Fail,Win,
4397991295|350,48,61,81,41,|421,131,111,157,117,|Win,Fail,
4328375681|223,126,59,3,235,|58,25,64,7,110,|Fail,Win,
4333872519|245,64,432,110,62,|126,421,134,236,412,|Win,Fail,
4431758737|104,22,80,57,142,|7,875,111,429,517,|Win,Fail,
4404528530|62,141,110,223,421,|2,134,429,875,58,|Fail,Win,
4415063443|41,59,80,412,523,|245,266,145,79,875,|Win,Fail,
4414686615|84,875,24,245,15,|104,4,126,134,350,|Fail,Win,
4409836951|875,498,126,236,517,|58,76,497,523,39,|Fail,Win,
4426573211|266,60,412,145,245,|114,238,517,134,235,|Win,Fail,
4424295843|412,145,236,245,59,|421,134,350,81,8,|Win,Fail,
4390618538|126,104,81,223,61,|4,202,875,421,114,|Fail,Win,
4426466735|4,120,104,134,555,|113,62,875,115,86,|Win,Fail,
4435977647|104,412,429,517,62,|497,266,245,58,498,|Fail,Win,
4353590706|57,104,523,111,134,|43,412,203,142,429,|Win,Fail,
4432160186|40,523,85,163,80,|516,43,238,875,81,|Win,Fail,
4356736443|48,875,21,134,517,|62,3,421,202,223,|Win,Fail,
4389135802|523,421,517,412,39,|80,22,245,223,236,|Fail,Win,
4417398204|111,7,62,30,523,|4,54,104,81,235,|Fail,Win,
4404151743|43,81,432,62,104,|145,99,114,60,238,|Win,Fail,
4338435542|80,104,111,517,523,|516,236,235,134,64,|Fail,Win,
4425975257|235,517,104,42,62,|245,141,43,58,21,|Win,Fail,
4350125530|117,41,30,238,157,|105,523,154,104,8,|Win,Fail,
4252894682|111,60,145,246,58,|245,236,98,3,429,|Win,Fail,
4431955420|4,266,110,412,104,|142,59,429,432,164,|Fail,Win,
4437796318|875,115,412,3,24,|164,131,235,81,9,|Win,Fail,
4357531106|21,555,157,76,266,|517,202,43,104,4,|Win,Fail,
4425131494|7,41,3,110,48,|268,58,79,157,76,|Win,Fail,
4318283238|236,80,48,76,134,|59,57,126,235,3,|Win,Fail,
4409476589|145,105,126,432,64,|111,81,58,421,134,|Fail,Win,
4398581230|111,523,266,245,64,|21,412,421,57,84,|Win,Fail,
4392617457|119,517,38,104,43,|81,99,62,245,164,|Fail,Win,
4363249145|2,268,110,412,3,|266,79,157,12,81,|Fail,Win,
4422460933|110,30,266,555,236,|245,875,142,126,134,|Fail,Win,
